Date,Opp,WL,TmScore,OppScore,FG,FGA,FGPer,Tm3P,Tm3PA,Tm3PPer,TmFT,TmFTA,TmFTPer,TmORB,TmTRB,TmAST,TmSTL,TmBLK,TmTOV,TmPF,ORtg,DRtg,Pace,FTr,Tm3PAr,TSPer,TRBPer,ASTPer,STLPer,BLKPer,TmeFGPer,TmTOVPer,ORBPer,TmFT_d_FGA,OppeFGPer,OppTOVPer,DRBPer,OppFT_d_FGA,Home,Opponent_PlayOff,Continuing_Players_WS48,Leaving_Players_WS48,Incoming_Players_WS48,WinsInLast15,WinsInLast10,WinsInLast5,days_between_games,ORtg_rolling_mean,DRtg_rolling_mean,TmScore_rolling_mean,OppScore_rolling_mean,Team_Prospect
1984-03-25,IND,False,99,102,41,92,0.446,1,2,0.5,16,21,0.762,18,44,26,6,4,18,24,102.4,105.5,96.7,0.228,0.022,0.489,52.4,63.4,6.2,5.3,0.451,15.1,37.5,0.174,0.519,17.7,72.2,0.286,True,False,0.3001041666666666,0.0534166666666666,0.0945833333333333,4.0,3.0,2.0,2,104.48499999999999,111.98500000000001,105.65,113.1,-7.449999999999989
1984-03-27,DET,False,83,111,34,88,0.386,0,1,0.0,15,22,0.682,13,37,24,14,15,20,29,80.8,108.1,102.7,0.25,0.011,0.425,41.6,70.6,13.6,16.9,0.386,17.0,26.5,0.17,0.5,18.5,60.0,0.22,True,True,0.2438541666666666,0.0557708333333333,0.0878125,4.0,3.0,1.0,2,103.155,111.925,104.35,113.1,-8.75
1984-03-28,DET,False,101,108,44,83,0.53,0,1,0.0,13,20,0.65,16,41,21,7,6,18,23,108.6,116.1,93.0,0.241,0.012,0.55,52.6,47.7,7.5,7.6,0.53,16.4,39.0,0.157,0.532,14.9,67.6,0.304,False,True,0.3072708333333333,0.0465833333333333,0.0489166666666666,4.0,3.0,1.0,1,103.45,112.1,104.25,112.85,-8.599999999999994
1984-03-30,MIL,False,86,119,35,90,0.389,0,3,0.0,16,28,0.571,16,37,20,15,2,25,34,79.9,110.6,107.6,0.311,0.033,0.42,42.5,57.1,13.9,2.6,0.389,19.6,30.8,0.178,0.576,23.6,60.0,0.354,False,True,0.2364166666666666,0.0672916666666666,0.1079791666666666,4.0,3.0,0.0,2,103.475,112.73999999999998,103.8,112.95,-9.150000000000006
1984-03-31,PHI,False,104,111,43,92,0.467,0,3,0.0,18,26,0.692,15,40,28,9,6,13,28,108.3,115.5,96.1,0.283,0.033,0.503,46.5,65.1,9.4,7.5,0.467,11.2,35.7,0.196,0.494,14.7,56.8,0.383,True,True,0.2511666666666666,0.0333333333333333,0.1065,4.0,2.0,0.0,1,102.6,112.745,102.95,112.95,-10.0
1984-04-02,NYK,False,113,115,44,89,0.494,1,2,0.5,24,32,0.75,16,42,24,3,6,19,29,111.7,113.7,101.1,0.36,0.022,0.548,51.2,54.5,3.0,7.0,0.5,15.6,38.1,0.27,0.54,12.9,65.0,0.241,False,True,0.2489166666666666,0.0334999999999999,0.0804375,3.0,2.0,0.0,2,103.025,112.95,103.8,113.6,-9.799999999999997
1984-04-03,NYK,False,96,113,41,90,0.456,0,1,0.0,14,25,0.56,17,49,30,4,3,16,24,95.5,112.4,100.6,0.278,0.011,0.475,51.0,73.2,4.0,3.2,0.456,13.7,34.7,0.156,0.474,10.7,68.1,0.242,True,True,0.1728333333333333,0.0577916666666666,0.1210625,3.0,1.0,0.0,1,102.975,111.80499999999999,104.25,113.15,-8.900000000000006
1984-04-05,CLE,False,99,114,29,88,0.33,0,2,0.0,41,58,0.707,19,47,12,3,7,13,23,96.3,110.8,102.9,0.659,0.023,0.436,49.0,41.4,2.9,7.4,0.33,10.3,34.5,0.466,0.495,12.4,68.3,0.211,False,False,0.1765,0.0408541666666666,0.1025208333333333,3.0,1.0,0.0,2,102.42999999999999,111.19500000000001,103.8,112.65,-8.850000000000009
1984-04-06,ATL,True,111,103,43,77,0.558,0,0,0.0,25,30,0.833,14,48,34,8,13,25,21,112.5,104.4,98.6,0.39,0.0,0.615,56.5,79.1,8.1,13.7,0.558,21.7,42.4,0.325,0.423,9.1,65.4,0.204,True,True,0.2371875,0.0475,0.0900624999999999,4.0,1.0,1.0,1,103.78999999999999,110.66000000000001,105.2,112.2,-7.0
1984-04-08,BOS,False,110,117,41,84,0.488,0,1,0.0,28,39,0.718,11,40,19,9,3,15,20,106.5,113.2,103.3,0.464,0.012,0.544,47.6,46.3,8.7,3.2,0.488,12.9,26.2,0.333,0.526,13.4,69.0,0.179,False,True,0.1593333333333333,0.0439375,0.1357291666666666,3.0,1.0,1.0,2,103.825,110.82000000000001,105.7,112.85,-7.1499999999999915
1984-04-09,WSB,False,134,136,56,108,0.519,0,3,0.0,22,29,0.759,18,45,29,9,3,20,27,112.8,114.5,98.3,0.269,0.028,0.555,51.7,51.8,7.6,3.0,0.519,14.2,36.7,0.204,0.578,14.3,71.1,0.165,False,True,0.2191666666666666,0.0404583333333333,0.1263541666666666,3.0,1.0,1.0,1,104.24000000000001,111.525,107.3,114.75,-7.450000000000003
1984-04-11,NJN,False,112,129,42,94,0.447,0,2,0.0,28,33,0.848,20,46,23,11,5,24,28,100.4,115.6,111.6,0.351,0.021,0.516,47.4,54.8,9.9,5.5,0.447,18.1,40.0,0.298,0.563,19.8,55.3,0.232,True,True,0.2656875,0.0333333333333333,0.0943333333333333,2.0,1.0,1.0,2,104.16,111.45,107.5,115.0,-7.5
1984-04-13,MIL,False,85,109,35,86,0.407,0,2,0.0,15,25,0.6,22,51,22,6,8,26,25,85.3,109.3,99.7,0.291,0.023,0.438,51.5,62.9,6.0,8.2,0.407,21.1,40.7,0.174,0.459,10.8,64.4,0.194,True,True,0.255125,0.0572083333333333,0.0973333333333333,2.0,1.0,1.0,2,103.035,111.28,106.25,114.7,-8.450000000000003
1984-04-15,PHI,False,115,129,49,92,0.533,0,0,0.0,17,22,0.773,17,38,22,14,9,32,22,102.5,115.0,112.1,0.239,0.0,0.565,46.9,44.9,12.5,8.9,0.533,23.9,44.7,0.185,0.552,18.8,48.8,0.124,False,True,0.2020833333333333,0.0667708333333333,0.1007291666666666,1.0,1.0,0.0,2,102.42999999999999,111.04,106.5,115.4,-8.900000000000006
1984-10-26,WSB,True,109,93,48,88,0.545,1,3,0.333,12,17,0.706,11,46,31,7,9,23,18,102.9,87.8,106.0,0.193,0.034,0.571,50.0,64.6,6.6,10.3,0.551,19.4,28.2,0.136,0.408,19.7,66.0,0.196,True,True,0.2779791666666666,0.1190208333333333,0.2085416666666666,2.0,2.0,1.0,194,101.995,110.4,106.35,115.0,-8.650000000000006
1984-10-27,MIL,False,106,108,40,89,0.449,1,2,0.5,25,40,0.625,20,49,22,10,3,20,32,103.5,105.4,102.4,0.449,0.022,0.497,51.0,55.0,9.8,3.5,0.455,15.8,39.2,0.281,0.422,12.3,64.4,0.356,False,True,0.2860208333333333,0.085125,0.174875,2.0,2.0,1.0,1,102.505,110.175,107.15,115.1,-7.949999999999989
1984-10-29,MIL,True,116,110,39,68,0.574,0,1,0.0,38,48,0.792,9,31,22,14,3,22,30,113.5,107.6,102.2,0.706,0.015,0.651,43.7,56.4,13.7,3.8,0.574,19.8,27.3,0.559,0.512,19.4,57.9,0.271,True,True,0.2700833333333333,0.1073124999999999,0.1943333333333333,3.0,3.0,2.0,2,102.2,109.60999999999999,105.15,112.85,-7.699999999999989
1984-10-30,KCK,True,109,104,41,77,0.532,1,1,1.0,26,30,0.867,13,41,18,10,2,25,29,109.0,104.0,100.0,0.39,0.013,0.604,56.9,43.9,10.0,2.7,0.539,21.7,37.1,0.338,0.519,19.7,75.7,0.263,False,False,0.2476666666666666,0.1069166666666666,0.2041458333333333,4.0,4.0,3.0,1,102.45,109.46,105.4,112.7,-7.299999999999997
1984-11-01,DEN,False,113,129,39,86,0.453,0,1,0.0,35,45,0.778,18,48,15,11,5,24,36,103.2,117.8,109.5,0.523,0.012,0.534,53.3,38.5,10.0,5.7,0.453,18.5,40.9,0.407,0.511,15.4,65.2,0.411,False,True,0.2456249999999999,0.0776666666666666,0.1865,4.0,3.0,3.0,2,102.35499999999999,110.28999999999999,105.65,113.95,-8.299999999999997
1984-11-07,DET,True,122,118,48,103,0.466,0,1,0.0,26,34,0.765,19,52,20,10,6,19,32,107.5,104.0,113.5,0.33,0.01,0.517,54.2,41.7,8.8,6.9,0.466,13.9,38.0,0.252,0.472,16.2,71.7,0.367,False,True,0.2758124999999999,0.1137916666666666,0.1682916666666666,5.0,4.0,3.0,6,102.155,109.56499999999998,106.15,113.9,-7.75
1984-11-08,NYK,True,121,106,50,83,0.602,0,0,0.0,21,32,0.656,11,44,34,9,5,24,24,110.5,96.8,109.5,0.386,0.0,0.623,55.0,68.0,8.2,5.6,0.602,19.8,31.4,0.253,0.473,16.8,73.3,0.207,False,False,0.2332916666666666,0.087,0.1938958333333333,6.0,5.0,4.0,1,102.55999999999999,109.13,107.25,114.1,-6.849999999999994
1984-11-10,IND,True,118,116,48,94,0.511,0,1,0.0,22,30,0.733,16,46,27,8,10,14,27,116.9,114.9,100.9,0.319,0.011,0.55,47.9,56.3,7.9,10.8,0.511,11.6,34.0,0.234,0.474,9.1,61.2,0.26,False,False,0.2574583333333333,0.0917083333333333,0.2224583333333333,7.0,6.0,4.0,2,104.36499999999998,109.46999999999998,109.0,114.35,-5.349999999999994
1984-11-13,SAS,True,120,117,50,89,0.562,1,2,0.5,19,27,0.704,13,36,24,6,7,17,26,117.9,114.9,101.8,0.303,0.022,0.595,50.0,48.0,5.9,8.5,0.567,14.4,33.3,0.213,0.548,15.8,69.7,0.313,True,True,0.2764583333333333,0.1286458333333333,0.2311041666666666,8.0,7.0,4.0,3,104.83,109.41,109.95,114.8,-4.849999999999994
1984-11-15,BOS,False,105,125,44,98,0.449,0,1,0.0,17,22,0.773,12,42,23,6,3,10,30,100.7,119.8,104.3,0.224,0.01,0.488,42.9,52.3,5.8,3.4,0.449,8.5,23.5,0.173,0.5,12.0,63.8,0.374,True,True,0.2507083333333333,0.1086041666666666,0.1998333333333333,7.0,7.0,4.0,2,105.87,109.87,110.9,115.1,-4.199999999999989
1984-11-17,PHI,False,100,109,37,81,0.457,1,5,0.2,25,32,0.781,8,28,23,9,6,17,29,100.1,109.1,99.9,0.395,0.062,0.526,33.7,62.2,9.0,6.7,0.463,15.2,19.5,0.309,0.444,18.0,47.6,0.322,True,True,0.2860625,0.1126875,0.2275625,7.0,6.0,3.0,2,105.46,109.55,110.7,115.0,-4.299999999999997
1984-11-19,IND,False,120,137,40,88,0.455,0,4,0.0,40,47,0.851,14,37,19,9,4,10,23,116.7,133.2,102.9,0.534,0.045,0.552,41.6,47.5,8.8,4.4,0.455,8.4,31.1,0.455,0.6,13.5,52.3,0.242,True,False,0.2613541666666666,0.1245625,0.22025,7.0,6.0,2.0,2,105.71,110.525,111.05,116.1,-5.049999999999997
1984-11-21,MIL,False,98,108,33,73,0.452,0,2,0.0,32,43,0.744,14,49,19,6,4,25,29,95.8,105.5,102.3,0.589,0.027,0.533,57.0,57.6,5.9,4.8,0.452,21.4,34.1,0.438,0.45,10.2,77.8,0.3,False,True,0.281625,0.1124166666666666,0.2206041666666666,7.0,5.0,1.0,2,105.725,110.18000000000002,111.15,115.85,-4.699999999999989
1984-11-23,SEA,True,113,94,50,87,0.575,1,1,1.0,12,17,0.706,12,46,34,9,6,19,18,114.1,94.9,99.1,0.195,0.011,0.598,56.8,68.0,9.1,6.7,0.58,16.7,34.3,0.138,0.429,12.3,73.9,0.176,False,False,0.2531666666666666,0.1445208333333333,0.1815833333333333,8.0,5.0,1.0,2,106.61500000000001,109.38499999999999,111.85,114.85,-3.0
1984-11-24,POR,False,131,141,54,99,0.545,0,3,0.0,23,28,0.821,18,38,27,12,3,20,27,121.5,130.7,107.8,0.283,0.03,0.588,56.7,50.0,11.1,3.5,0.545,15.2,47.4,0.232,0.671,16.0,69.0,0.318,False,True,0.2596666666666666,0.1198333333333333,0.2233541666666666,8.0,5.0,1.0,1,107.06500000000001,110.7,112.85,116.75,-3.9000000000000057
1984-11-27,GSW,False,103,109,46,88,0.523,1,3,0.333,10,13,0.769,12,37,26,7,11,19,24,106.3,112.5,96.9,0.148,0.034,0.55,41.1,56.5,7.2,12.0,0.528,16.9,27.9,0.114,0.473,11.6,53.2,0.213,False,False,0.2804375,0.1346875,0.1510833333333333,7.0,4.0,1.0,3,107.05499999999999,110.665,112.5,116.35,-3.8499999999999943
1984-11-29,PHO,False,95,100,37,82,0.451,1,3,0.333,20,32,0.625,12,42,17,7,7,16,23,99.1,104.3,95.9,0.39,0.037,0.494,46.7,45.9,7.3,7.7,0.457,14.3,28.6,0.244,0.435,12.0,62.5,0.217,False,True,0.2963541666666667,0.1311875,0.1775624999999999,7.0,3.0,1.0,2,106.37,110.155,110.55,114.55,-4.0
1984-11-30,LAC,True,104,100,43,79,0.544,0,1,0.0,18,29,0.621,10,37,20,6,4,14,17,113.7,109.3,91.5,0.367,0.013,0.567,52.1,46.5,6.6,5.0,0.544,13.2,30.3,0.228,0.525,12.7,71.1,0.2,False,False,0.2684583333333333,0.1335833333333333,0.204375,7.0,3.0,2.0,1,107.035,109.84,110.15,113.1,-2.9499999999999886
1984-12-02,LAL,True,113,112,46,88,0.523,0,0,0.0,21,30,0.7,18,39,26,5,4,7,24,129.0,127.9,87.6,0.341,0.0,0.558,48.8,56.5,5.7,4.9,0.523,6.5,40.9,0.239,0.523,7.6,58.3,0.256,False,True,0.2800625,0.1159375,0.2237083333333333,7.0,3.0,2.0,2,109.22,110.77000000000001,111.55,113.25,-1.7000000000000028
1984-12-04,NJN,True,112,97,41,74,0.554,1,1,1.0,29,34,0.853,6,39,25,6,4,23,21,108.2,93.7,103.5,0.459,0.014,0.629,54.2,61.0,5.8,4.8,0.561,20.5,22.2,0.392,0.46,16.8,73.3,0.182,True,True,0.2745416666666666,0.1412083333333333,0.2097708333333333,8.0,4.0,3.0,2,109.50500000000002,109.705,111.4,111.65,-0.25
1984-12-07,NYK,True,95,93,36,71,0.507,0,1,0.0,23,28,0.821,17,38,19,5,5,21,25,112.4,110.0,84.5,0.394,0.014,0.57,55.9,52.8,5.9,6.4,0.507,20.1,54.8,0.324,0.506,18.1,56.8,0.165,True,False,0.2765416666666667,0.1343958333333333,0.2371041666666666,8.0,5.0,4.0,3,109.97999999999999,110.81500000000001,110.7,111.65,-0.9500000000000028
1984-12-08,DAL,True,99,97,43,87,0.494,0,0,0.0,13,17,0.765,14,47,21,4,7,17,27,104.3,102.2,94.9,0.195,0.0,0.524,53.4,48.8,4.2,8.2,0.494,15.2,32.6,0.149,0.442,9.2,73.3,0.244,True,True,0.2846041666666666,0.1396875,0.1966041666666666,8.0,6.0,5.0,1,110.02000000000001,110.65500000000002,110.35,111.1,-0.75
1984-12-11,DET,False,101,108,42,92,0.457,1,3,0.333,16,23,0.696,8,36,27,6,10,19,26,93.7,100.2,107.8,0.25,0.033,0.495,38.7,64.3,5.6,10.8,0.462,15.7,17.8,0.174,0.441,17.7,58.3,0.266,True,True,0.2484375,0.1405625,0.2124166666666667,7.0,6.0,4.0,3,109.03,110.285,109.6,111.0,-1.4000000000000057
1984-12-12,DET,False,95,102,40,93,0.43,0,2,0.0,15,20,0.75,5,35,19,11,7,10,24,92.3,99.1,103.0,0.215,0.022,0.467,38.9,47.5,10.7,8.2,0.43,8.9,10.6,0.161,0.437,14.4,69.8,0.299,False,True,0.2734375,0.1230833333333333,0.168375,6.0,5.0,3.0,1,108.19500000000001,110.03999999999999,108.9,110.9,-2.0
1984-12-14,NJN,False,109,111,42,84,0.5,0,0,0.0,25,27,0.926,14,43,21,7,6,13,25,117.3,119.5,92.9,0.321,0.0,0.568,51.2,50.0,7.5,6.7,0.5,11.9,35.9,0.298,0.472,9.7,64.4,0.303,False,True,0.293125,0.1200208333333333,0.2234166666666666,6.0,5.0,2.0,2,108.9,110.125,108.7,110.0,-1.2999999999999972
1984-12-15,PHI,False,102,114,43,86,0.5,0,2,0.0,16,22,0.727,12,36,25,4,8,15,26,107.3,119.9,95.1,0.256,0.023,0.533,44.4,58.1,4.2,9.8,0.5,13.6,28.6,0.186,0.5,12.5,61.5,0.357,True,True,0.2610833333333334,0.1255625,0.1683541666666666,6.0,5.0,1.0,1,108.88999999999999,110.92,107.7,109.8,-2.0999999999999943
1984-12-18,HOU,False,96,104,40,90,0.444,0,2,0.0,16,23,0.696,16,44,28,11,5,17,23,96.7,104.7,99.3,0.256,0.022,0.479,48.9,70.0,11.1,6.1,0.444,14.5,32.7,0.178,0.518,18.3,68.3,0.202,True,True,0.3046666666666667,0.1195416666666666,0.2216874999999999,6.0,5.0,0.0,3,108.2,111.31499999999998,106.45,109.7,-3.25
1984-12-20,ATL,True,132,129,47,97,0.485,1,3,0.333,37,51,0.725,16,52,31,12,2,22,25,107.5,105.0,101.6,0.526,0.031,0.553,49.5,66.0,9.8,2.1,0.49,15.6,29.6,0.381,0.52,17.3,70.6,0.276,False,False,0.3559583333333333,0.1586041666666666,0.2385416666666666,7.0,5.0,1.0,2,107.72999999999999,110.81999999999998,107.15,110.35,-3.1999999999999886
1984-12-22,BOS,True,110,85,45,84,0.536,0,1,0.0,20,27,0.741,12,48,26,6,8,15,21,114.3,88.3,96.2,0.321,0.012,0.574,53.3,57.8,6.2,8.5,0.536,13.5,31.6,0.238,0.356,10.2,69.2,0.165,True,True,0.2607916666666666,0.1288958333333333,0.2037916666666666,7.0,5.0,2.0,2,107.55,109.49000000000001,106.65,108.75,-2.0999999999999943
1984-12-27,CLE,True,112,108,53,92,0.576,0,1,0.0,6,8,0.75,10,41,39,6,6,15,15,113.5,109.4,98.7,0.087,0.011,0.586,49.4,73.6,6.1,7.1,0.576,13.6,26.3,0.065,0.469,10.3,68.9,0.175,True,True,0.2686666666666666,0.1265208333333333,0.2447916666666666,8.0,5.0,3.0,5,108.19000000000001,108.97,107.0,107.9,-0.9000000000000057
1984-12-29,ATL,False,101,104,37,74,0.5,0,1,0.0,27,34,0.794,12,38,19,9,4,22,31,103.2,106.3,97.9,0.459,0.014,0.568,53.5,51.4,9.2,5.0,0.5,19.8,35.3,0.365,0.512,14.0,70.3,0.244,True,False,0.2815,0.1409583333333333,0.2286041666666666,8.0,4.0,3.0,2,108.345,108.83,107.05,107.65,-0.6000000000000085
1985-01-02,ATL,False,107,121,41,95,0.432,0,0,0.0,25,36,0.694,22,48,15,7,6,18,25,104.1,117.7,102.8,0.379,0.0,0.483,51.6,36.6,6.8,7.5,0.432,14.0,39.3,0.263,0.56,13.1,70.3,0.321,False,False,0.2905,0.118875,0.1782916666666666,8.0,3.0,3.0,4,107.71499999999999,108.05499999999999,106.4,106.85,-0.44999999999998863
1985-01-04,MIL,True,106,101,37,71,0.521,0,2,0.0,32,45,0.711,16,47,21,4,11,16,31,114.4,109.0,92.7,0.634,0.028,0.584,56.6,56.8,4.3,13.9,0.521,15.0,42.1,0.451,0.435,11.5,68.9,0.318,True,True,0.3201041666666666,0.0936458333333333,0.1839375,8.0,4.0,3.0,2,108.64500000000001,108.22999999999999,106.8,106.5,0.29999999999999716
1985-01-05,NYK,False,113,119,41,76,0.539,0,1,0.0,31,37,0.838,16,41,23,5,2,23,27,115.8,121.9,97.6,0.487,0.013,0.612,59.4,56.1,5.1,2.7,0.539,20.0,45.7,0.408,0.604,13.7,73.5,0.338,False,False,0.3081666666666667,0.1175208333333333,0.2098541666666666,7.0,4.0,2.0,1,108.72999999999999,109.58,106.8,107.75,-0.9500000000000028
1985-01-09,BOS,False,108,111,42,83,0.506,1,2,0.5,23,26,0.885,14,35,18,7,3,10,25,123.3,126.7,87.6,0.313,0.024,0.572,49.3,42.9,8.0,3.8,0.512,9.6,36.8,0.277,0.556,10.7,63.6,0.259,False,True,0.3027083333333333,0.1047083333333333,0.2159791666666666,6.0,4.0,1.0,4,108.81999999999998,109.38,105.65,106.25,-0.5999999999999943
1985-01-11,NYK,True,113,97,37,70,0.529,0,1,0.0,39,44,0.886,12,43,24,4,7,16,29,123.7,106.1,91.4,0.629,0.014,0.632,57.3,64.9,4.4,8.3,0.529,15.2,40.0,0.557,0.465,10.9,68.9,0.212,True,False,0.2857083333333333,0.1051666666666666,0.1525208333333333,6.0,5.0,2.0,2,109.69000000000001,109.06000000000002,106.15,105.65,0.5
1985-01-12,CLE,False,98,101,38,93,0.409,0,3,0.0,22,26,0.846,14,39,23,6,3,11,28,105.4,108.6,93.0,0.28,0.032,0.469,39.8,60.5,6.5,3.4,0.409,9.5,29.8,0.237,0.399,10.7,49.0,0.277,False,True,0.299375,0.1073333333333333,0.18425,5.0,5.0,2.0,1,110.00500000000002,109.275,106.3,105.7,0.5999999999999943
1985-01-14,DEN,True,122,113,47,70,0.671,0,1,0.0,28,34,0.824,8,42,33,7,7,26,29,121.1,112.2,100.7,0.486,0.014,0.718,57.5,70.2,7.0,8.2,0.671,23.4,36.4,0.4,0.462,11.7,66.7,0.319,True,True,0.2298958333333333,0.1137083333333333,0.21225,6.0,5.0,2.0,2,110.375,109.42,107.2,106.35,0.8500000000000085
1985-01-16,NJN,False,94,100,35,79,0.443,2,5,0.4,22,28,0.786,10,30,20,8,4,18,17,101.6,108.0,92.6,0.354,0.063,0.515,43.5,57.1,8.6,5.4,0.456,16.5,24.4,0.278,0.565,15.1,71.4,0.169,False,True,0.2155833333333333,0.1031041666666666,0.2217916666666666,6.0,4.0,2.0,2,109.005,108.425,106.25,105.75,0.5
1985-01-17,CLE,True,98,93,38,76,0.5,0,1,0.0,22,32,0.688,13,41,24,6,6,19,29,105.0,99.7,93.3,0.421,0.013,0.544,47.7,63.2,6.4,8.3,0.5,17.4,33.3,0.289,0.398,14.7,59.6,0.325,True,True,0.193125,0.0763125,0.2122083333333333,7.0,4.0,3.0,1,108.845,108.725,105.55,105.55,0.0
1985-01-19,IND,False,107,110,41,83,0.494,2,5,0.4,23,29,0.793,10,41,21,5,6,11,27,112.1,115.3,95.4,0.349,0.06,0.559,45.1,51.2,5.2,6.7,0.506,10.3,21.3,0.277,0.467,7.2,70.5,0.289,False,False,0.273125,0.0945625,0.2105208333333333,7.0,4.0,2.0,2,108.83,108.98999999999998,106.15,106.4,-0.25
1985-01-22,POR,True,123,115,45,94,0.479,0,1,0.0,33,36,0.917,13,49,22,3,6,13,24,122.2,114.2,100.7,0.383,0.011,0.56,60.5,48.9,3.0,7.8,0.479,10.6,35.1,0.351,0.538,10.3,81.8,0.397,True,True,0.2886249999999999,0.0571458333333333,0.1802083333333333,8.0,5.0,3.0,3,109.725,109.59,107.35,107.3,0.04999999999999716
1985-01-25,SEA,True,93,76,37,82,0.451,0,2,0.0,19,23,0.826,10,49,24,10,4,13,22,100.2,81.9,92.8,0.28,0.024,0.505,51.6,64.9,10.8,5.1,0.451,12.4,22.7,0.232,0.363,15.1,76.5,0.225,True,False,0.2956041666666666,0.0795,0.1758333333333333,8.0,5.0,3.0,3,110.05,108.675,106.95,105.7,1.25
1985-01-26,ATL,True,117,104,47,80,0.588,0,0,0.0,23,29,0.793,8,41,30,3,10,18,29,114.3,101.6,102.3,0.363,0.0,0.631,54.7,63.8,2.9,12.8,0.588,16.3,23.5,0.288,0.451,13.1,80.5,0.383,True,False,0.2955,0.0876458333333333,0.2147083333333333,8.0,6.0,4.0,1,111.15,108.8,108.05,105.8,2.25
1985-01-29,KCK,True,103,97,43,78,0.551,0,1,0.0,17,19,0.895,7,37,23,7,5,17,22,107.4,101.2,95.9,0.244,0.013,0.596,48.7,53.5,7.3,6.0,0.551,16.4,21.9,0.218,0.494,16.8,68.2,0.153,True,False,0.2793958333333333,0.0811875,0.180875,8.0,7.0,4.0,3,110.655,107.88499999999999,107.75,105.1,2.6500000000000057
1985-01-30,WSB,False,95,106,36,69,0.522,0,1,0.0,23,26,0.885,6,37,21,5,2,22,23,100.7,112.4,94.3,0.377,0.014,0.591,50.7,58.3,5.3,2.3,0.522,21.5,20.7,0.333,0.462,8.1,70.5,0.242,False,True,0.1977708333333333,0.0638333333333333,0.2115416666666666,8.0,6.0,4.0,1,110.325,107.50999999999999,107.4,104.7,2.700000000000003
1985-02-01,PHI,False,110,121,37,77,0.481,1,5,0.2,35,42,0.833,9,38,20,9,4,19,26,105.7,116.3,104.0,0.545,0.065,0.576,45.8,54.1,8.7,4.8,0.487,16.6,22.5,0.455,0.517,14.0,67.4,0.311,False,True,0.2094375,0.0559791666666666,0.1737916666666666,8.0,6.0,3.0,2,110.775,108.08999999999999,108.1,105.55,2.549999999999997
1985-02-05,BOS,False,106,110,43,91,0.473,0,3,0.0,20,23,0.87,14,42,20,5,5,17,25,107.0,111.0,99.1,0.253,0.033,0.524,52.5,46.5,5.0,5.8,0.473,14.4,35.0,0.22,0.494,11.3,70.0,0.261,True,True,0.31775,0.0807083333333333,0.2129583333333333,7.0,5.0,2.0,4,110.75,108.38999999999999,106.8,104.6,2.200000000000003
1985-02-07,CLE,False,99,108,39,87,0.448,1,5,0.2,20,29,0.69,11,42,23,8,3,22,30,92.4,100.8,107.1,0.333,0.057,0.496,45.2,59.0,7.5,3.3,0.454,18.1,23.4,0.23,0.453,14.4,67.4,0.232,False,True,0.2847916666666666,0.0573125,0.1880208333333333,7.0,5.0,1.0,2,109.655,109.01500000000001,106.25,105.75,0.5
1985-02-12,DET,True,139,126,51,92,0.554,0,0,0.0,37,46,0.804,18,51,25,7,4,22,28,121.3,110.0,103.8,0.5,0.0,0.619,57.3,49.0,6.1,4.4,0.554,16.4,41.9,0.402,0.515,14.5,71.7,0.23,True,True,0.3192291666666667,0.0488958333333333,0.2282708333333333,8.0,5.0,1.0,5,110.045,109.045,107.6,106.65,0.9499999999999886
1985-02-15,IND,False,96,114,35,94,0.372,1,4,0.25,25,31,0.806,14,50,22,5,8,10,27,94.4,112.1,101.7,0.33,0.043,0.446,48.1,62.9,4.9,10.0,0.378,8.5,23.7,0.266,0.463,11.5,80.0,0.463,True,False,0.2847291666666667,0.0763125,0.1937916666666667,7.0,5.0,1.0,3,109.60499999999999,109.335,107.35,107.15,0.19999999999998863
1985-02-17,MIL,False,105,125,39,84,0.464,1,3,0.333,26,31,0.839,17,39,24,5,6,22,26,103.9,123.7,101.0,0.369,0.036,0.538,51.3,61.5,4.9,6.4,0.47,18.4,40.5,0.31,0.543,10.8,64.7,0.245,False,True,0.2602708333333333,0.0801875,0.1790624999999999,7.0,4.0,1.0,2,109.595,109.63500000000002,107.25,107.35,-0.09999999999999432
1985-02-19,LAL,False,117,127,47,91,0.516,0,2,0.0,23,29,0.793,17,38,31,7,4,13,21,119.7,130.0,97.7,0.319,0.022,0.564,52.8,66.0,7.2,5.1,0.516,11.1,38.6,0.253,0.669,13.1,75.0,0.193,True,True,0.2887499999999999,0.1003333333333333,0.1858541666666666,6.0,3.0,1.0,2,109.86000000000001,110.68500000000002,107.8,108.65,-0.8500000000000085
1985-02-22,BOS,False,105,115,43,87,0.494,0,1,0.0,19,27,0.704,12,37,24,14,2,17,22,104.7,114.7,100.3,0.31,0.011,0.531,48.7,55.8,14.0,2.4,0.494,14.7,30.8,0.218,0.555,14.7,67.6,0.154,False,True,0.2894583333333333,0.1038958333333333,0.2189166666666666,6.0,2.0,1.0,3,109.30499999999999,110.325,107.4,108.45,-1.0499999999999972
1985-02-23,GSW,True,140,125,60,90,0.667,0,1,0.0,20,23,0.87,11,36,49,8,8,13,30,139.5,124.5,100.4,0.256,0.011,0.699,49.3,81.7,8.0,9.4,0.667,11.5,37.9,0.222,0.5,11.3,56.8,0.389,True,False,0.2916666666666667,0.0870833333333333,0.1562916666666666,6.0,2.0,1.0,1,110.11500000000001,110.215,109.0,109.15,-0.15000000000000568
