Date,Sep,Opp,WL,TmScore,OppScore,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA
1998-04-17,,DAL,W,124,95,129.5,99.2,95.8,.474,.171,.675,60.8,72.3,6.3,10.7,.651,17.1,44.8,.329,.432,11.3,70.0,.137
1998-04-19,,UTA,W,102,98,115.9,111.3,88.0,.446,.162,.576,53.8,55.3,6.8,13.2,.541,11.9,33.3,.297,.500,13.5,70.5,.241
1999-02-05,,HOU,W,99,91,109.0,100.2,90.9,.434,.224,.547,51.6,64.7,8.8,13.5,.500,14.2,32.6,.303,.419,10.9,68.8,.221
1999-02-07,,UTA,L,91,100,100.7,110.6,90.4,.550,.138,.458,56.3,51.6,4.4,12.1,.406,14.6,43.1,.325,.450,9.9,75.0,.529
1999-02-08,@,SAS,W,80,75,93.6,87.8,85.4,.273,.169,.464,57.3,53.1,11.7,14.1,.442,15.6,37.2,.156,.423,15.0,76.1,.115
1999-02-10,@,DEN,W,103,98,115.1,109.5,89.5,.373,.200,.590,39.1,61.5,11.2,14.3,.560,13.0,24.3,.253,.446,15.1,50.0,.161
1999-02-11,@,MIN,L,75,86,93.2,106.9,80.5,.333,.240,.436,50.0,68.0,6.2,16.0,.360,10.4,33.3,.280,.443,10.0,68.4,.203
1999-02-14,,IND,L,99,101,110.1,112.4,89.9,.259,.188,.523,59.3,71.8,5.6,13.2,.488,16.0,42.5,.188,.493,12.9,75.6,.478
1999-02-16,,CHH,W,116,88,123.8,93.9,93.7,.356,.133,.557,52.0,64.3,10.7,17.6,.494,10.3,37.0,.300,.401,12.3,65.4,.165
1999-02-17,,DAL,W,101,88,104.0,90.6,97.1,.302,.140,.518,54.5,69.2,11.3,8.4,.477,14.1,27.5,.221,.459,13.0,77.1,.105
1999-02-19,,SAS,W,106,94,115.7,102.6,91.6,.434,.105,.586,52.4,61.9,7.6,12.7,.579,13.4,28.9,.237,.423,9.4,71.7,.359
1999-02-21,@,SEA,L,89,92,98.6,101.9,90.3,.313,.181,.471,49.4,55.9,7.8,7.7,.428,13.7,31.0,.217,.451,11.3,66.0,.220
1999-02-22,@,DEN,L,113,117,113.4,117.4,90.2,.359,.163,.530,52.1,54.5,4.0,11.8,.500,13.8,37.5,.228,.494,11.4,67.4,.494
1999-02-23,@,VAN,L,83,93,89.3,100.1,92.9,.418,.190,.444,45.6,67.9,10.8,14.5,.367,12.2,20.0,.316,.441,14.6,77.5,.485
1999-02-25,@,LAC,W,115,100,133.4,116.0,86.2,.397,.231,.627,56.2,71.4,12.8,6.3,.596,11.6,42.9,.282,.557,14.0,68.4,.152
1999-02-26,,LAC,W,99,83,99.9,83.8,99.1,.723,.154,.578,48.9,75.0,10.1,16.3,.508,22.6,25.7,.508,.310,14.3,62.7,.283
1999-02-28,,HOU,W,106,90,114.3,97.0,92.8,.411,.192,.615,51.3,50.0,7.5,5.5,.596,15.7,25.0,.260,.453,14.0,73.8,.153
1999-03-01,@,PHO,W,97,91,106.6,100.0,91.0,.225,.213,.552,58.0,61.5,6.6,8.6,.538,17.8,33.3,.138,.463,10.8,77.8,.183
1999-03-03,,PHO,W,101,95,108.5,102.1,93.1,.632,.145,.520,53.1,62.9,3.2,13.9,.487,13.4,33.3,.355,.429,6.4,70.6,.187
1999-03-05,,SEA,W,103,100,116.8,113.4,88.1,.289,.169,.550,56.1,59.5,3.4,6.3,.524,12.2,37.5,.193,.500,7.9,73.8,.176
1999-03-07,@,UTA,W,97,89,112.2,103.0,86.4,.778,.206,.574,57.5,41.9,2.3,10.9,.524,14.2,31.3,.492,.417,8.1,78.0,.403
1999-03-09,@,LAC,W,103,99,112.7,108.3,91.4,.676,.085,.559,57.5,38.2,10.9,11.1,.486,17.8,47.1,.479,.475,11.0,65.2,.288
1999-03-10,,LAC,W,94,75,104.0,83.0,90.4,.443,.051,.498,63.1,50.0,10.0,8.2,.437,17.5,47.4,.316,.342,17.2,76.1,.342
1999-03-12,,GSW,W,89,78,95.8,83.9,92.9,.354,.076,.487,46.2,64.7,10.8,7.8,.430,12.5,20.9,.266,.380,17.2,68.8,.280
1999-03-14,@,SAC,L,101,105,101.3,105.4,99.7,.228,.152,.499,50.0,54.8,14.0,3.6,.467,13.6,29.2,.163,.533,19.2,76.3,.333
1999-03-16,@,MIN,W,107,101,125.9,118.9,85.0,.571,.243,.611,42.7,63.9,2.4,2.1,.564,8.4,30.3,.400,.431,5.9,50.0,.139
1999-03-18,@,CLE,L,93,100,104.7,112.5,88.9,.293,.159,.502,50.0,63.9,7.9,10.7,.457,12.3,31.1,.220,.528,13.3,79.3,.352
1999-03-19,@,PHI,L,90,105,95.3,111.2,94.4,.507,.282,.518,42.5,48.3,8.5,6.8,.451,18.7,19.5,.366,.512,10.2,66.7,.272
1999-03-21,@,ORL,W,115,104,125.9,113.8,91.4,.269,.205,.659,52.8,53.2,6.6,2.7,.667,13.8,31.3,.141,.512,11.1,70.0,.186
1999-03-22,@,DAL,W,96,93,102.8,99.6,93.4,.382,.132,.541,49.4,54.1,6.4,5.6,.500,12.8,19.5,.263,.452,12.2,77.3,.202
1999-03-24,,PHO,L,101,106,100.7,105.6,100.3,.258,.157,.509,52.2,39.0,4.0,7.5,.478,14.6,25.6,.180,.441,9.8,75.5,.365
1999-03-26,,SAC,L,109,111,112.2,114.2,97.2,.217,.205,.599,53.8,64.4,7.2,11.4,.590,15.8,25.0,.133,.551,9.2,78.6,.146
1999-03-28,,NYK,W,99,91,111.0,102.1,89.1,.527,.081,.543,51.8,66.7,9.0,7.6,.514,10.8,27.9,.311,.468,12.9,76.2,.247
1999-03-29,,VAN,W,116,98,125.7,106.2,92.3,.446,.205,.584,40.8,76.9,17.3,13.2,.506,9.2,30.8,.386,.482,19.2,51.4,.232
1999-04-02,@,PHO,W,91,90,112.0,110.8,81.2,.267,.147,.543,54.8,58.3,9.8,5.2,.513,12.5,31.4,.187,.479,9.8,76.3,.274
1999-04-03,,GSW,L,76,81,86.3,92.0,88.1,.520,.187,.412,50.5,53.8,7.9,4.2,.360,12.4,32.0,.293,.416,13.6,73.2,.221
1999-04-05,,DEN,W,117,104,126.6,112.5,92.4,.292,.146,.582,54.4,73.3,10.8,0.0,.545,7.4,33.3,.225,.526,14.5,78.4,.316
1999-04-06,,UTA,L,93,106,110.7,126.1,84.0,.430,.101,.495,46.2,54.5,4.8,12.9,.424,6.9,34.1,.329,.536,11.8,59.5,.443
1999-04-07,@,SAC,W,104,89,103.9,88.9,100.1,.310,.172,.526,54.2,45.0,13.0,3.2,.489,18.2,38.1,.218,.475,21.1,70.7,.177
1999-04-09,,MIN,W,96,89,104.8,97.2,91.6,.333,.167,.537,53.4,59.5,6.6,4.8,.506,16.8,35.9,.218,.390,9.7,67.3,.198
1999-04-11,,SEA,L,109,113,120.4,124.8,90.5,.314,.151,.557,47.4,53.5,9.9,5.1,.529,9.3,34.1,.209,.532,11.1,62.2,.403
1999-04-13,@,POR,L,86,113,91.4,120.1,94.1,.519,.156,.455,45.9,56.7,5.3,3.3,.409,15.2,28.8,.299,.599,13.5,72.7,.394
1999-04-17,@,UTA,L,93,109,100.0,117.3,93.0,.222,.148,.523,50.7,51.3,8.6,11.1,.506,12.8,22.2,.136,.552,16.7,83.9,.522
1999-04-19,,VAN,W,117,102,126.2,110.0,92.7,.337,.151,.592,50.7,65.2,7.6,4.3,.564,7.5,33.3,.233,.506,13.8,69.4,.263
1999-04-20,@,GSW,W,106,102,103.5,99.6,92.7,.430,.228,.564,56.1,43.2,12.7,7.4,.513,22.3,43.6,.316,.473,17.1,67.4,.163
1999-04-21,@,POR,L,82,88,99.4,106.6,82.5,.280,.267,.487,39.5,40.0,4.8,4.5,.447,14.3,24.4,.200,.455,13.8,55.0,.234
1999-04-24,@,SAS,L,81,108,92.3,123.1,87.7,.315,.151,.487,42.9,50.0,9.1,3.1,.452,13.5,16.3,.205,.592,10.3,76.5,.237
1999-04-26,@,HOU,L,80,102,90.9,115.9,88.0,.162,.162,.505,46.2,60.6,11.4,8.5,.473,18.5,22.0,.135,.526,12.7,73.0,.256
1999-04-29,,POR,W,108,89,116.9,96.4,92.4,.400,.329,.656,46.4,78.4,15.2,10.7,.607,16.3,13.3,.329,.453,16.8,71.8,.280
1999-05-02,@,SEA,W,91,84,99.8,92.1,91.2,.442,.169,.495,45.7,62.9,8.8,11.8,.487,9.8,18.2,.208,.403,15.2,70.8,.361
1999-05-03,,DAL,W,115,102,121.4,107.7,94.7,.377,.208,.641,51.5,73.8,10.6,5.2,.591,16.7,29.4,.312,.521,16.1,73.5,.394
1999-05-05,,POR,W,119,91,125.4,95.9,94.9,.436,.308,.640,53.1,75.0,5.3,2.9,.603,13.9,28.9,.321,.465,12.8,74.4,.128
1999-11-02,@,UTA,W,91,84,105.3,97.2,86.4,.342,.171,.520,54.2,66.7,10.4,10.5,.487,15.5,34.8,.224,.455,17.6,78.4,.343
1999-11-03,,VAN,W,103,88,110.6,94.5,93.1,.187,.088,.523,54.0,67.4,11.8,7.7,.511,11.7,36.6,.110,.411,16.6,69.6,.384
1999-11-06,@,POR,L,82,97,91.5,108.3,89.6,.436,.154,.441,49.4,51.6,8.9,5.0,.417,13.1,30.0,.218,.558,17.8,82.8,.290
1999-11-07,,DAL,W,105,97,109.3,101.0,96.1,.430,.221,.513,54.8,60.0,7.3,2.7,.494,9.7,31.9,.233,.445,12.0,78.3,.293
1999-11-09,@,DAL,W,123,101,119.6,98.2,102.9,.329,.141,.632,60.2,39.6,7.8,8.0,.653,17.7,37.8,.141,.456,13.0,76.5,.198
1999-11-10,@,HOU,W,89,88,98.3,97.2,90.5,.296,.148,.486,48.8,62.5,11.0,7.3,.426,14.1,27.3,.247,.446,15.3,71.4,.297
1999-11-12,,HOU,L,81,97,90.0,107.8,90.0,.301,.108,.431,47.0,53.6,10.0,9.1,.355,13.8,30.0,.265,.535,19.8,72.7,.296
1999-11-14,,ATL,W,93,88,101.2,95.7,91.9,.393,.107,.472,45.6,52.8,13.1,10.1,.452,10.9,33.3,.202,.426,16.6,59.2,.235
1999-11-15,@,PHO,W,91,82,102.5,92.4,88.8,.605,.132,.473,54.2,37.9,4.5,15.7,.395,9.4,30.4,.408,.391,7.7,76.0,.161
1999-11-18,@,DEN,L,82,93,90.7,102.9,90.4,.293,.173,.484,43.8,82.4,7.7,13.6,.493,12.4,16.7,.107,.480,15.1,73.7,.263
1999-11-19,,CHI,W,103,95,106.0,97.8,97.2,1.016,.111,.565,52.9,65.5,7.2,14.5,.476,16.5,29.7,.683,.401,12.7,70.0,.302
1999-11-21,,TOR,L,102,111,106.0,115.3,96.3,.297,.176,.496,49.0,61.9,3.1,5.7,.484,9.7,27.8,.154,.500,8.2,72.9,.291
1999-11-24,,UTA,W,90,82,101.4,92.4,88.8,.641,.156,.549,52.4,54.8,9.0,5.7,.500,16.3,27.5,.406,.400,14.3,75.0,.225
1999-11-26,,NJN,W,103,80,117.7,91.4,87.5,.169,.120,.578,51.2,62.2,5.7,10.3,.566,10.1,22.2,.108,.377,11.7,72.0,.235
1999-11-30,@,SEA,W,101,77,116.8,89.0,86.5,.273,.156,.586,51.2,67.5,8.1,11.4,.552,9.4,19.4,.208,.399,10.9,74.0,.177
1999-12-01,,GSW,W,93,75,100.7,81.2,92.3,.312,.118,.440,52.3,51.4,10.8,6.8,.382,10.9,40.4,.237,.351,17.6,65.4,.190
1999-12-03,,POR,W,93,80,103.8,89.3,89.6,.477,.221,.447,57.6,38.7,10.0,11.5,.384,5.5,32.7,.314,.388,12.1,85.1,.276
1999-12-05,,ORL,W,117,100,115.1,98.4,101.6,.451,.207,.595,55.0,70.0,14.8,6.6,.555,18.3,40.5,.317,.429,20.2,71.1,.423
1999-12-07,,WAS,W,91,80,97.4,85.6,93.4,.528,.083,.513,47.9,65.6,6.4,19.2,.458,11.0,14.6,.347,.376,12.5,73.6,.146
1999-12-08,@,SAC,L,91,103,92.5,104.7,98.4,.277,.181,.489,45.1,45.7,4.1,2.9,.440,15.4,22.2,.217,.476,14.1,73.0,.305
1999-12-11,@,VAN,W,106,94,125.0,110.9,84.8,.420,.099,.552,53.2,51.3,8.3,14.1,.488,6.8,35.1,.333,.500,11.2,69.0,.160
1999-12-12,,DET,W,101,93,108.2,99.6,93.3,.250,.140,.455,61.2,47.6,7.5,16.4,.430,9.8,46.4,.150,.423,11.3,78.7,.346
1999-12-14,,LAC,W,95,68,102.4,73.3,92.8,.275,.088,.466,58.4,53.8,11.9,16.1,.434,10.5,37.3,.176,.369,17.1,80.0,.113
1999-12-16,@,ATL,W,95,88,102.9,95.3,92.3,.414,.057,.462,52.6,42.9,4.3,7.5,.402,8.9,36.5,.287,.397,14.6,71.1,.333
1999-12-17,@,MIN,W,97,88,103.6,94.0,93.7,.423,.154,.524,55.4,80.0,7.5,5.3,.474,15.5,31.7,.295,.470,13.4,78.6,.120
1999-12-19,@,TOR,W,94,88,99.9,93.5,94.1,.533,.067,.508,46.8,40.6,8.5,11.5,.440,13.9,22.7,.373,.410,11.6,68.0,.169
1999-12-20,@,BOS,W,99,90,100.6,91.4,98.4,.631,.154,.596,51.1,55.9,10.2,6.6,.546,20.2,15.8,.431,.421,14.2,78.0,.169
1999-12-25,,SAS,W,99,93,103.6,97.4,95.5,.386,.120,.510,44.8,63.2,8.4,8.7,.464,11.8,23.4,.265,.400,13.1,65.3,.294
1999-12-27,,DAL,W,108,106,110.1,108.0,98.1,.244,.089,.542,54.5,59.1,7.1,6.7,.506,10.7,27.7,.189,.495,8.9,77.8,.151
1999-12-29,,PHO,W,103,87,110.9,93.7,92.9,.291,.152,.578,55.8,63.4,8.6,11.3,.563,18.3,35.0,.177,.417,10.9,70.9,.133
2000-01-04,@,LAC,W,122,98,120.8,97.0,101.0,.260,.067,.526,53.2,46.0,7.9,7.1,.495,6.5,35.8,.183,.426,10.0,69.0,.119
2000-01-05,,LAC,W,118,101,119.2,102.0,99.0,.230,.120,.536,58.8,58.0,5.1,9.0,.515,8.3,37.7,.150,.483,11.9,81.6,.209
2000-01-07,,CHH,W,87,83,90.5,86.3,96.2,.425,.238,.458,53.1,63.0,9.4,9.4,.388,16.7,27.8,.313,.425,16.3,84.1,.288
2000-01-08,@,SEA,W,110,100,124.4,113.0,88.5,.368,.329,.623,46.1,62.5,10.2,6.1,.586,12.8,31.4,.276,.459,13.2,55.6,.244
2000-01-10,,DEN,W,130,95,127.7,93.3,101.8,.243,.168,.549,60.8,63.5,11.8,16.7,.523,8.5,46.4,.168,.453,15.9,80.5,.212
2000-01-12,@,MIL,W,103,94,107.1,97.7,96.2,.309,.160,.560,53.2,56.4,11.4,8.1,.519,16.4,26.3,.235,.423,15.8,78.0,.359
2000-01-14,@,IND,L,102,111,111.7,121.5,91.3,.170,.160,.505,46.7,51.2,8.8,12.5,.479,9.0,32.0,.128,.530,12.1,65.0,.262
2000-01-15,@,MIN,W,104,91,114.4,100.1,90.9,.293,.268,.562,57.8,77.5,2.2,13.7,.555,10.6,28.6,.159,.424,5.9,83.3,.224
2000-01-17,,SEA,L,81,82,87.0,88.0,93.1,.241,.253,.441,51.2,57.6,9.7,22.9,.416,14.0,24.4,.145,.459,18.7,83.8,.189
2000-01-19,,CLE,W,95,86,99.5,90.1,95.5,.617,.210,.461,54.1,57.1,2.1,13.2,.370,12.0,32.1,.432,.387,9.3,77.4,.250
2000-01-22,,POR,L,91,95,99.5,103.9,91.5,.244,.134,.501,45.1,59.5,8.7,13.5,.470,10.8,18.6,.171,.477,9.6,74.4,.138
2000-01-24,@,UTA,L,101,105,92.7,96.4,90.1,.235,.143,.467,46.3,57.5,10.1,15.5,.423,14.3,24.5,.184,.464,21.8,69.6,.337
2000-01-28,,MIL,W,117,89,119.6,91.0,97.8,.329,.200,.601,51.8,68.9,13.3,14.9,.559,11.0,26.3,.259,.404,14.8,73.3,.191
2000-01-30,@,HOU,L,83,89,90.8,97.4,91.4,.337,.105,.420,46.6,58.1,7.7,0.0,.378,9.2,23.6,.209,.485,15.5,84.8,.338
2000-02-01,@,SAS,L,81,105,90.9,117.9,89.1,.256,.128,.467,41.8,64.7,5.6,11.3,.442,11.2,17.8,.154,.555,10.9,73.5,.171
2000-02-04,,UTA,W,113,67,119.5,70.9,94.5,.797,.174,.606,57.6,79.4,12.7,13.5,.529,14.7,35.0,.580,.296,17.0,75.0,.235
2000-02-07,,DEN,W,106,98,114.7,106.0,92.4,.337,.133,.556,49.5,64.3,5.4,12.5,.542,9.5,25.0,.193,.468,9.2,70.6,.118
2000-02-09,,MIN,W,114,81,117.3,83.4,97.1,.532,.139,.585,58.1,65.8,8.2,9.5,.500,14.8,32.5,.443,.352,9.9,77.4,.216
2000-02-15,@,CHI,W,88,76,101.7,87.9,86.5,.244,.220,.485,57.0,69.7,10.4,11.8,.433,12.5,33.3,.207,.409,15.2,79.5,.169
2000-02-16,@,CHH,W,92,85,100.0,92.4,92.0,.318,.091,.459,52.3,73.5,7.6,9.2,.392,8.2,25.5,.261,.429,13.0,82.9,.247
2000-02-18,@,ORL,W,107,99,105.0,97.2,92.3,.333,.136,.576,46.3,75.0,9.8,6.2,.519,15.5,15.8,.284,.474,13.6,72.7,.072
2000-02-20,@,PHI,W,87,84,99.9,96.4,87.1,.238,.150,.492,43.3,69.4,6.9,14.5,.475,12.8,28.6,.138,.418,16.0,56.3,.153
2000-02-22,@,NJN,W,97,89,112.7,103.4,86.1,.354,.073,.512,50.0,57.9,5.8,9.8,.470,7.8,29.5,.244,.449,9.1,72.5,.244
2000-02-23,@,CLE,W,116,98,126.0,106.4,92.1,.180,.225,.604,46.8,73.9,7.6,11.9,.579,7.7,21.6,.146,.506,15.2,70.0,.228
2000-02-25,,BOS,W,109,96,107.3,94.5,101.6,.494,.091,.582,55.3,85.4,7.9,10.1,.545,16.9,22.9,.325,.427,10.5,78.0,.225
2000-02-27,,HOU,W,101,85,105.7,89.0,95.5,.299,.169,.580,55.7,63.4,7.3,16.7,.571,17.1,21.1,.169,.401,13.2,82.0,.247
2000-02-29,@,POR,W,90,87,105.9,102.4,85.0,.391,.217,.556,49.4,67.7,7.1,8.3,.493,16.5,28.9,.319,.427,10.4,65.3,.124
2000-03-01,,VAN,W,103,91,115.7,102.3,89.0,.310,.195,.521,51.9,69.2,10.1,13.1,.483,10.0,38.6,.218,.500,19.2,67.6,.197
2000-03-03,,IND,W,107,92,112.4,96.7,95.2,.292,.079,.533,56.2,53.7,5.3,9.8,.483,11.5,37.0,.236,.434,16.4,76.7,.342
2000-03-05,,MIA,W,93,80,102.6,88.3,90.6,.474,.263,.506,53.3,73.3,7.7,7.9,.434,12.4,25.0,.355,.444,15.4,85.7,.222
2000-03-06,@,LAC,W,123,103,128.7,107.8,95.6,.415,.085,.634,55.6,62.0,3.1,1.3,.628,12.6,40.5,.244,.430,8.6,66.0,.247
2000-03-09,@,GSW,W,109,92,114.0,96.2,95.6,.325,.169,.574,51.6,60.0,9.4,3.9,.518,13.7,31.1,.277,.427,13.2,70.0,.268
2000-03-12,,SAC,W,109,106,114.1,111.0,95.5,.214,.112,.508,64.1,60.9,6.3,9.7,.485,13.7,52.0,.143,.535,13.0,78.6,.176
2000-03-13,@,DEN,W,118,108,124.6,114.1,94.7,.463,.150,.613,56.6,61.0,5.3,2.8,.550,11.1,31.4,.375,.483,9.1,75.0,.261
2000-03-16,@,WAS,L,102,109,115.9,123.9,88.0,.432,.176,.579,50.7,64.9,5.7,7.2,.534,16.2,37.5,.311,.533,10.7,65.7,.368
2000-03-17,@,DET,W,110,82,110.5,82.4,99.5,.239,.152,.541,52.1,68.9,7.0,8.6,.511,12.9,29.5,.174,.365,15.5,72.0,.235
2000-03-19,@,NYK,W,92,85,104.5,96.6,88.0,.400,.188,.489,48.9,55.9,6.8,5.6,.456,8.7,25.5,.238,.438,11.8,72.3,.173
2000-03-20,@,MIA,W,100,89,112.0,99.6,89.3,.307,.120,.587,53.6,50.0,5.6,10.6,.533,14.1,21.9,.267,.432,8.0,81.1,.235
2000-03-22,,GSW,W,119,96,117.9,95.1,101.0,.452,.226,.591,57.0,71.4,7.9,7.5,.536,17.3,43.6,.345,.411,13.9,66.7,.244
2000-03-24,,PHO,W,109,101,118.9,110.2,91.7,.386,.193,.561,44.2,57.5,12.0,8.7,.512,7.6,26.2,.289,.518,16.2,61.4,.153
2000-03-26,@,SAC,W,90,89,99.4,98.3,90.5,.281,.124,.450,54.6,44.1,5.5,7.2,.404,8.3,31.3,.202,.460,10.6,77.6,.103
2000-03-29,@,VAN,W,108,99,125.0,114.6,86.4,.211,.144,.549,49.3,60.0,10.4,8.3,.533,7.5,37.2,.133,.574,16.3,65.6,.189
2000-03-31,,PHI,W,100,88,109.8,96.6,91.1,.228,.127,.575,56.8,71.4,6.6,14.9,.544,15.5,35.3,.177,.385,7.9,70.4,.146
2000-04-02,,NYK,W,106,82,123.7,95.7,85.7,.382,.145,.597,57.5,79.5,4.7,11.7,.539,8.3,28.6,.316,.407,6.9,76.9,.088
2000-04-04,@,PHO,W,84,83,90.2,89.1,93.1,.305,.085,.452,51.6,54.5,8.6,2.9,.409,15.5,28.6,.207,.411,12.3,77.3,.167
2000-04-05,@,GSW,W,111,104,118.2,110.7,93.9,.380,.177,.602,40.8,65.0,7.5,3.7,.557,9.8,16.7,.291,.448,10.0,58.9,.188
2000-04-08,,SAS,L,80,98,88.9,108.9,90.0,.253,.211,.379,50.0,60.0,8.9,7.6,.332,7.9,31.1,.179,.480,9.2,79.5,.347
2000-04-10,,SEA,W,106,103,105.3,102.4,91.1,.316,.168,.490,53.3,60.5,6.0,1.4,.421,10.0,31.4,.274,.453,8.5,74.1,.167
2000-04-14,,SAC,W,121,114,115.5,108.8,104.7,.303,.135,.600,53.1,51.0,9.5,11.0,.573,17.2,36.8,.213,.478,13.0,67.4,.269
2000-04-16,,MIN,W,101,95,113.8,107.1,88.7,.419,.162,.576,46.5,77.8,12.4,6.0,.500,15.4,29.7,.365,.439,10.0,59.2,.178
2000-04-18,@,DAL,L,102,112,106.2,116.7,96.0,.217,.196,.506,57.7,65.1,4.2,3.9,.505,19.2,48.1,.098,.500,9.1,68.9,.287
2000-04-19,@,SAS,L,98,103,100.2,105.3,88.6,.196,.225,.442,53.2,56.1,4.1,4.1,.422,9.0,35.5,.118,.500,10.9,76.6,.170
2000-10-31,@,POR,W,96,86,111.8,100.2,85.9,.476,.175,.630,54.9,77.8,5.8,10.8,.611,20.8,29.6,.302,.424,9.8,70.5,.165
2000-11-01,,UTA,L,92,97,103.3,108.9,89.0,.430,.165,.490,50.6,50.0,5.6,10.5,.449,11.3,31.1,.266,.530,15.3,78.1,.409
2000-11-04,@,VAN,W,98,89,101.5,92.2,96.5,.410,.141,.532,56.3,57.9,13.5,13.6,.506,17.1,32.6,.244,.447,17.9,83.8,.276
2000-11-05,,LAC,W,108,103,113.7,108.4,95.0,.387,.161,.496,52.9,71.8,1.1,10.6,.441,7.6,34.0,.280,.524,8.6,78.4,.207
2000-11-07,@,HOU,L,74,84,85.8,97.4,86.3,.343,.224,.480,43.4,53.6,10.4,12.5,.448,19.8,18.4,.209,.437,19.0,68.4,.310
2000-11-08,@,SAS,L,81,91,94.4,106.1,85.8,.145,.197,.501,49.3,58.3,7.0,9.0,.507,18.2,28.9,.053,.455,11.9,70.3,.256
2000-11-12,,HOU,W,105,99,114.5,107.9,91.7,.341,.153,.537,56.1,46.2,5.5,13.6,.500,14.1,40.0,.235,.452,13.3,71.4,.452
2000-11-14,,DEN,W,119,103,126.5,109.5,94.1,.221,.174,.631,55.3,58.3,3.2,7.4,.599,15.3,39.5,.186,.473,8.9,68.1,.187
2000-11-16,@,SAC,W,112,110,112.8,110.8,89.9,.422,.229,.569,51.1,53.7,4.0,7.6,.530,13.2,23.3,.289,.500,9.0,76.6,.209
2000-11-18,@,DEN,L,86,87,102.4,103.6,84.0,.195,.218,.455,42.7,69.7,9.5,4.9,.408,6.0,28.3,.172,.449,14.3,60.5,.203
2000-11-19,,CHI,W,104,96,119.7,110.5,86.9,.354,.152,.569,48.8,61.0,4.6,3.8,.563,11.6,33.3,.190,.489,9.6,62.8,.101
2000-11-22,,GSW,W,111,91,111.5,91.4,99.5,.295,.205,.630,52.9,59.1,12.1,13.3,.622,21.4,30.3,.179,.398,15.8,66.7,.183
2000-11-24,,MIN,W,115,108,113.8,106.9,101.0,.261,.193,.586,55.2,58.7,5.9,7.7,.568,16.2,32.5,.170,.484,12.1,74.5,.207
2000-11-27,@,LAC,W,98,83,111.0,94.0,88.3,.289,.205,.524,53.1,56.8,4.5,12.0,.482,11.4,33.3,.217,.385,8.3,68.5,.143
2000-11-28,,IND,W,124,107,122.1,105.3,101.6,.238,.267,.556,53.1,63.0,10.8,17.4,.530,9.0,36.5,.168,.466,15.1,71.7,.299
2000-11-30,@,SEA,L,88,121,91.6,125.9,96.1,.259,.235,.465,50.0,74.3,8.3,11.9,.418,18.2,32.7,.200,.610,11.5,77.4,.256
2000-12-01,,SAS,W,109,100,119.1,109.3,91.5,.425,.150,.574,55.4,61.0,6.6,8.3,.531,12.8,35.0,.300,.475,7.8,74.4,.284
2000-12-03,,DAL,W,99,97,109.2,107.0,90.7,.464,.119,.489,61.4,48.6,7.7,8.0,.458,12.9,47.7,.262,.512,10.8,76.9,.105
2000-12-05,,PHI,W,96,85,108.1,95.7,88.8,.224,.165,.514,51.2,56.8,5.6,17.1,.465,13.0,31.7,.200,.420,11.4,68.9,.138
2000-12-06,@,GSW,L,122,125,116.5,119.3,94.9,.228,.174,.603,53.8,66.0,9.5,11.0,.571,16.5,41.0,.185,.553,14.4,65.9,.223
2000-12-08,,SEA,L,95,103,102.3,110.9,92.9,.180,.200,.440,51.0,50.0,5.4,17.2,.450,6.9,35.0,.050,.539,12.5,73.8,.276
2000-12-10,,DET,W,112,88,113.4,89.1,98.7,.211,.167,.569,58.5,76.6,5.1,6.3,.556,10.9,26.7,.133,.438,11.2,87.8,.125
2000-12-12,,MIL,L,105,109,111.4,115.6,94.3,.253,.242,.519,53.2,78.0,5.3,3.1,.505,12.2,34.0,.143,.537,10.6,78.0,.256
2000-12-13,@,POR,L,86,96,97.9,109.3,87.8,.333,.160,.463,40.0,60.6,9.1,5.6,.432,8.8,21.7,.198,.418,11.8,59.1,.294
2000-12-15,,VAN,W,98,76,108.4,84.1,90.4,.129,.151,.499,61.7,61.0,6.6,13.9,.473,11.7,40.4,.108,.413,13.7,83.0,.125
2000-12-17,@,TOR,W,104,101,104.3,101.2,90.3,.410,.193,.531,42.5,52.6,4.0,9.9,.482,10.1,14.9,.289,.383,8.0,64.4,.214
2000-12-19,@,MIA,W,81,79,102.2,99.7,79.2,.250,.171,.480,52.8,52.9,1.3,9.5,.487,11.5,31.1,.092,.424,5.5,75.0,.152
2000-12-21,@,HOU,W,99,94,113.9,108.2,86.9,.507,.099,.570,45.5,53.8,6.9,4.3,.570,13.0,28.2,.254,.513,14.8,63.2,.195
2000-12-22,@,DAL,W,108,103,116.3,110.9,92.9,.549,.225,.613,62.5,63.2,4.3,1.5,.585,17.0,35.1,.352,.482,4.9,86.0,.277
2000-12-25,,POR,L,104,109,113.4,118.8,91.7,.554,.270,.565,43.0,60.0,5.5,0.0,.514,10.7,19.5,.378,.513,8.6,68.4,.408
2000-12-28,@,PHO,W,115,78,114.1,77.4,100.8,.386,.229,.592,45.9,41.5,11.9,6.6,.554,11.0,13.0,.277,.326,13.1,69.8,.168
2000-12-30,@,LAC,W,116,114,115.9,113.9,90.7,.305,.284,.538,50.0,61.7,5.0,13.8,.542,5.3,27.5,.137,.527,9.6,75.6,.172
