"Date","Opp","WL","TmFGper","Tm3Pper","TmFTper","OppFGper","Opp3Pper","OppFTper","FTr","TSper","TRBper","ASTper","STLper","BLKper","OffeFGper","OffTOVper","OffORBper","OffFT_d_FGA","DefeFGper","DefTOVper","DefDRBper","DefFT_d_FGA","HomeGame","PlayOff"
"2012-12-13","NYK",FALSE,0.417,0.324,0.862,0.532,0.48,0.667,0.345,0.553,0.571,0.371,0.043,0.074,0.488,0.118,0.293,0.298,0.608,0.061,0.889,0.253,FALSE,TRUE
"2012-12-14","WAS",TRUE,0.451,0.276,0.714,0.434,0.381,0.8,0.341,0.541,0.484,0.486,0.106,0.097,0.5,0.121,0.271,0.244,0.482,0.171,0.711,0.193,FALSE,FALSE
"2012-12-16","PHI",TRUE,0.488,0.412,0.792,0.494,0.4,0.545,0.3,0.613,0.526,0.564,0.141,0.069,0.575,0.134,0.289,0.238,0.554,0.162,0.75,0.072,FALSE,FALSE
"2012-12-18","CHA",TRUE,0.398,0.323,0.778,0.4,0.417,0.636,0.307,0.506,0.471,0.6,0.066,0.141,0.455,0.099,0.327,0.239,0.453,0.087,0.604,0.147,TRUE,FALSE
"2012-12-22","GSW",TRUE,0.458,0.333,0.786,0.447,0.345,0.867,0.131,0.521,0.51,0.673,0.081,0.041,0.5,0.15,0.319,0.103,0.495,0.148,0.694,0.126,FALSE,TRUE
"2012-12-25","NYK",TRUE,0.481,0.238,0.677,0.427,0.346,0.563,0.403,0.552,0.512,0.595,0.044,0.063,0.513,0.108,0.216,0.273,0.478,0.094,0.756,0.101,TRUE,TRUE
"2012-12-26","DEN",FALSE,0.494,0.379,0.7,0.479,0.545,0.75,0.361,0.593,0.442,0.707,0.021,0.111,0.56,0.127,0.282,0.253,0.543,0.085,0.574,0.255,FALSE,TRUE
"2012-12-28","POR",TRUE,0.465,0.292,0.607,0.414,0.158,0.75,0.326,0.529,0.542,0.725,0.045,0.103,0.506,0.101,0.34,0.198,0.431,0.087,0.735,0.138,TRUE,FALSE
"2013-01-01","PHI",FALSE,0.394,0.136,0.667,0.477,0.364,0.65,0.351,0.456,0.505,0.459,0.051,0.094,0.41,0.061,0.237,0.234,0.523,0.095,0.864,0.151,TRUE,FALSE
"2013-01-04","LAC",FALSE,0.461,0.24,0.722,0.5,0.429,0.76,0.474,0.555,0.434,0.543,0.098,0.088,0.5,0.116,0.238,0.342,0.537,0.139,0.634,0.232,FALSE,TRUE
"2013-01-06","DEN",FALSE,0.463,0.333,0.704,0.436,0.375,0.652,0.329,0.559,0.522,0.789,0.041,0.143,0.524,0.161,0.325,0.232,0.48,0.067,0.673,0.149,TRUE,TRUE
"2013-01-08","HOU",FALSE,0.473,0.452,0.923,0.552,0.44,0.783,0.143,0.579,0.468,0.581,0.097,0.081,0.549,0.142,0.214,0.132,0.615,0.156,0.757,0.207,FALSE,TRUE
"2013-01-09","SAS",FALSE,0.463,0.296,0.6,0.488,0.48,0.875,0.158,0.517,0.455,0.5,0.119,0.034,0.505,0.081,0.13,0.095,0.56,0.165,0.81,0.167,FALSE,TRUE
"2013-01-11","OKC",FALSE,0.398,0.214,0.773,0.506,0.31,0.679,0.224,0.469,0.465,0.59,0.069,0.086,0.429,0.1,0.281,0.173,0.557,0.146,0.714,0.218,TRUE,TRUE
"2013-01-13","CLE",TRUE,0.58,0.52,0.741,0.411,0.19,0.917,0.391,0.699,0.513,0.8,0.116,0.068,0.674,0.214,0.241,0.29,0.432,0.138,0.667,0.116,TRUE,FALSE
"2013-01-15","MIL",TRUE,0.5,0.345,0.556,0.358,0.25,0.591,0.214,0.566,0.46,0.714,0.055,0.104,0.56,0.08,0.195,0.119,0.395,0.095,0.644,0.137,TRUE,TRUE
"2013-01-17","MIA",FALSE,0.431,0.455,0.643,0.482,0.154,0.739,0.389,0.534,0.545,0.71,0.032,0.014,0.5,0.192,0.205,0.25,0.494,0.061,0.895,0.205,TRUE,TRUE
"2013-01-20","TOR",FALSE,0.432,0.333,0.857,0.548,0.3,0.588,0.239,0.53,0.481,0.526,0.074,0.063,0.483,0.118,0.286,0.205,0.583,0.141,0.714,0.119,FALSE,FALSE
"2013-01-21","CHI",FALSE,0.395,0.176,0.696,0.419,0.529,0.667,0.284,0.455,0.556,0.469,0.057,0.118,0.414,0.141,0.366,0.198,0.468,0.075,0.714,0.086,FALSE,TRUE
"2013-01-23","MEM",FALSE,0.425,0.412,0.75,0.49,0.308,0.8,0.438,0.534,0.395,0.484,0.054,0.096,0.473,0.147,0.163,0.329,0.51,0.107,0.628,0.083,FALSE,TRUE
"2013-01-25","UTA",TRUE,0.538,0.429,0.538,0.42,0.214,0.813,0.163,0.595,0.6,0.605,0.08,0.045,0.594,0.174,0.364,0.088,0.438,0.102,0.786,0.16,TRUE,FALSE
"2013-01-27","OKC",TRUE,0.554,0.412,0.552,0.444,0.25,0.769,0.392,0.605,0.524,0.707,0.066,0.046,0.601,0.13,0.171,0.216,0.469,0.089,0.787,0.247,TRUE,TRUE
"2013-01-29","NOH",TRUE,0.494,0.364,0.636,0.424,0.474,0.905,0.418,0.593,0.575,0.872,0.071,0.055,0.57,0.13,0.237,0.266,0.473,0.082,0.837,0.207,TRUE,FALSE
"2013-01-30","PHO",FALSE,0.423,0.296,0.632,0.458,0.25,0.867,0.244,0.498,0.561,0.576,0.076,0.056,0.474,0.18,0.275,0.154,0.476,0.109,0.833,0.157,FALSE,FALSE
"2013-02-01","MIN",TRUE,0.424,0.375,0.84,0.461,0.455,0.444,0.272,0.539,0.588,0.692,0.062,0.09,0.489,0.104,0.347,0.228,0.517,0.118,0.833,0.09,FALSE,FALSE
"2013-02-03","DET",TRUE,0.47,0.3,0.636,0.446,0.357,0.667,0.265,0.529,0.466,0.615,0.091,0.038,0.506,0.131,0.159,0.169,0.473,0.124,0.773,0.109,FALSE,FALSE
"2013-02-05","BRK",TRUE,0.451,0.231,0.833,0.348,0.261,0.789,0.22,0.512,0.435,0.541,0.054,0.076,0.47,0.126,0.135,0.183,0.382,0.141,0.636,0.169,FALSE,TRUE
"2013-02-07","BOS",FALSE,0.414,0.217,0.6,0.529,0.455,0.76,0.345,0.474,0.473,0.444,0.021,0.039,0.443,0.107,0.265,0.207,0.557,0.084,0.714,0.218,FALSE,TRUE
"2013-02-08","CHA",TRUE,0.45,0.308,0.8,0.427,0.286,0.684,0.313,0.549,0.5,0.639,0.062,0.133,0.5,0.125,0.136,0.25,0.449,0.093,0.833,0.146,FALSE,FALSE
"2013-02-10","MIA",FALSE,0.5,0.583,0.769,0.55,0.375,0.929,0.371,0.596,0.433,0.457,0.103,0.047,0.55,0.147,0.152,0.286,0.588,0.113,0.706,0.163,FALSE,TRUE
"2013-02-12","PHO",TRUE,0.434,0.333,0.667,0.412,0.231,0.706,0.217,0.5,0.5,0.639,0.093,0.069,0.476,0.173,0.25,0.145,0.429,0.17,0.75,0.141,TRUE,FALSE
"2013-02-14","LAC",FALSE,0.507,0.3,0.704,0.517,0.533,0.773,0.36,0.581,0.44,0.789,0.097,0.034,0.547,0.156,0.25,0.253,0.607,0.124,0.614,0.191,TRUE,TRUE
"2013-02-20","BOS",TRUE,0.506,0.318,0.71,0.476,0.45,0.6,0.373,0.585,0.59,0.571,0.054,0.048,0.548,0.11,0.341,0.265,0.53,0.117,0.833,0.146,TRUE,TRUE
"2013-02-22","POR",TRUE,0.471,0.333,0.735,0.489,0.4,0.583,0.4,0.555,0.528,0.45,0.077,0.068,0.506,0.138,0.255,0.294,0.532,0.124,0.833,0.074,TRUE,FALSE
"2013-02-24","DAL",TRUE,0.472,0.52,0.71,0.448,0.444,0.684,0.431,0.601,0.506,0.5,0.075,0.029,0.563,0.157,0.179,0.306,0.494,0.112,0.76,0.149,FALSE,FALSE
"2013-02-25","DEN",FALSE,0.551,0.421,0.452,0.557,0.278,0.593,0.397,0.589,0.45,0.488,0.062,0.071,0.603,0.141,0.205,0.179,0.585,0.083,0.683,0.182,FALSE,TRUE
"2013-02-28","MIN",TRUE,0.53,0.5,0.571,0.457,0.333,0.867,0.253,0.629,0.583,0.682,0.076,0.1,0.627,0.132,0.31,0.145,0.5,0.12,0.857,0.16,TRUE,FALSE
"2013-03-03","ATL",TRUE,0.487,0.476,0.722,0.5,0.364,0.533,0.231,0.576,0.544,0.553,0.091,0.017,0.551,0.196,0.175,0.167,0.549,0.136,0.923,0.098,TRUE,TRUE
"2013-03-05","OKC",FALSE,0.403,0.414,0.775,0.479,0.348,0.917,0.519,0.555,0.523,0.355,0,0.014,0.481,0.145,0.364,0.403,0.521,0.018,0.682,0.229,FALSE,TRUE
"2013-03-06","NOH",TRUE,0.487,0.393,0.724,0.432,0.375,0.85,0.372,0.595,0.409,0.684,0.095,0.094,0.558,0.108,0.14,0.269,0.483,0.149,0.667,0.193,FALSE,FALSE
"2013-03-08","TOR",TRUE,0.429,0.359,0.722,0.516,0.364,0.75,0.396,0.552,0.522,0.59,0.095,0.07,0.505,0.108,0.28,0.286,0.559,0.145,0.825,0.129,TRUE,FALSE
"2013-03-10","CHI",TRUE,0.453,0.192,0.5,0.371,0.25,0.917,0.163,0.488,0.521,0.538,0.059,0.123,0.483,0.124,0.404,0.081,0.393,0.121,0.633,0.124,TRUE,TRUE
"2013-03-12","ORL",TRUE,0.466,0.36,0.617,0.398,0.313,0.765,0.644,0.566,0.482,0.588,0.084,0.082,0.527,0.096,0.184,0.397,0.452,0.122,0.723,0.14,FALSE,FALSE
"2013-03-13","ATL",FALSE,0.391,0.276,0.75,0.468,0.364,0.667,0.174,0.464,0.464,0.472,0.066,0.018,0.435,0.075,0.218,0.13,0.519,0.12,0.786,0.177,FALSE,TRUE
"2013-03-15","IND",TRUE,0.423,0.5,0.667,0.374,0.444,0.778,0.385,0.543,0.471,0.818,0.092,0.111,0.506,0.141,0.159,0.256,0.434,0.134,0.707,0.071,FALSE,TRUE
"2013-03-17","SAC",TRUE,0.569,0.429,0.655,0.438,0.323,1,0.403,0.667,0.566,0.683,0.022,0.108,0.653,0.133,0.188,0.264,0.49,0.048,0.841,0.083,TRUE,FALSE
"2013-03-18","PHO",FALSE,0.333,0.227,0.813,0.483,0.4,0.467,0.184,0.404,0.45,0.517,0.105,0.015,0.362,0.161,0.255,0.149,0.529,0.146,0.689,0.08,FALSE,FALSE
"2013-03-22","WAS",FALSE,0.481,0.478,0.647,0.46,0.423,0.75,0.21,0.565,0.552,0.692,0.052,0.049,0.549,0.161,0.214,0.136,0.523,0.087,0.867,0.138,TRUE,FALSE
"2013-03-25","GSW",FALSE,0.396,0.231,0.694,0.478,0.435,0.684,0.396,0.482,0.515,0.472,0.061,0.03,0.429,0.078,0.278,0.275,0.533,0.101,0.8,0.144,FALSE,TRUE
"2013-03-27","MIN",TRUE,0.537,0.455,0.579,0.464,0.294,0.733,0.463,0.608,0.494,0.614,0.095,0.113,0.598,0.175,0.3,0.268,0.49,0.12,0.653,0.227,FALSE,FALSE
"2013-03-28","MIL",FALSE,0.442,0.25,0.769,0.484,0.368,0.727,0.506,0.547,0.482,0.559,0.072,0.081,0.474,0.16,0.282,0.39,0.522,0.105,0.659,0.172,FALSE,TRUE
"2013-03-30","SAC",TRUE,0.463,0.333,0.654,0.453,0.292,0.813,0.317,0.551,0.488,0.737,0.107,0.113,0.524,0.07,0.349,0.207,0.494,0.106,0.628,0.151,FALSE,FALSE
"2013-04-02","DAL",TRUE,0.444,0.333,0.636,0.42,0.368,0.5,0.407,0.529,0.606,0.639,0.088,0.129,0.494,0.143,0.396,0.259,0.463,0.131,0.826,0.074,TRUE,FALSE
"2013-04-05","MEM",TRUE,0.459,0.25,0.722,0.442,0.214,0.714,0.243,0.525,0.544,0.647,0.057,0.028,0.493,0.18,0.222,0.176,0.459,0.073,0.814,0.058,TRUE,TRUE
"2013-04-07","LAC",FALSE,0.434,0.292,0.733,0.5,0.381,0.81,0.395,0.533,0.419,0.758,0.069,0.079,0.48,0.11,0.227,0.289,0.548,0.097,0.619,0.202,FALSE,TRUE
"2013-04-09","NOH",TRUE,0.506,0.28,0.773,0.44,0.25,0.944,0.278,0.586,0.538,0.65,0.095,0.125,0.551,0.145,0.243,0.215,0.47,0.14,0.805,0.202,TRUE,FALSE
"2013-04-10","POR",TRUE,0.589,0.316,0.875,0.447,0.462,0.9,0.329,0.676,0.557,0.442,0.077,0.153,0.63,0.152,0.214,0.288,0.518,0.096,0.786,0.212,FALSE,FALSE
"2013-04-12","GSW",TRUE,0.515,0.48,0.76,0.474,0.423,0.813,0.758,0.67,0.45,0.647,0.021,0.028,0.606,0.12,0.094,0.576,0.531,0.071,0.688,0.134,TRUE,TRUE
"2013-04-14","SAS",TRUE,0.365,0.333,0.645,0.371,0.333,0.737,0.365,0.461,0.558,0.581,0.064,0.099,0.418,0.124,0.308,0.235,0.404,0.076,0.808,0.157,TRUE,TRUE
"2013-04-17","HOU",TRUE,0.367,0.313,0.676,0.417,0.242,0.708,0.378,0.472,0.553,0.818,0.062,0.118,0.422,0.103,0.315,0.256,0.464,0.121,0.816,0.202,TRUE,TRUE
"2013-10-29","LAC",TRUE,0.452,0.483,0.643,0.494,0.381,0.565,0.301,0.551,0.565,0.548,0.08,0.097,0.527,0.153,0.375,0.194,0.542,0.147,0.773,0.157,TRUE,TRUE
"2013-10-30","GSW",FALSE,0.393,0.444,0.762,0.535,0.556,0.783,0.236,0.478,0.448,0.543,0.049,0.068,0.438,0.14,0.18,0.18,0.622,0.135,0.811,0.209,FALSE,TRUE
"2013-11-01","SAS",FALSE,0.366,0.296,0.708,0.404,0.238,0.714,0.293,0.459,0.479,0.733,0.042,0.096,0.415,0.115,0.174,0.207,0.431,0.107,0.76,0.106,TRUE,TRUE
"2013-11-03","ATL",TRUE,0.427,0.36,0.833,0.444,0.409,0.538,0.27,0.527,0.505,0.711,0.048,0.103,0.478,0.115,0.125,0.225,0.494,0.098,0.825,0.156,TRUE,TRUE
"2013-11-05","DAL",FALSE,0.443,0.387,0.7,0.521,0.481,0.857,0.227,0.537,0.412,0.538,0.091,0.06,0.511,0.126,0.184,0.159,0.59,0.107,0.722,0.128,FALSE,TRUE
"2013-11-07","HOU",TRUE,0.391,0.457,0.733,0.377,0.259,0.635,0.163,0.502,0.516,0.722,0.076,0.12,0.478,0.196,0.265,0.12,0.422,0.145,0.81,0.429,FALSE,TRUE
"2013-11-08","NOP",FALSE,0.388,0.316,0.654,0.437,0.333,0.773,0.325,0.465,0.49,0.613,0.022,0.051,0.425,0.133,0.235,0.213,0.454,0.076,0.766,0.195,FALSE,FALSE
"2013-11-10","MIN",FALSE,0.38,0.385,0.556,0.489,0.5,0.789,0.196,0.45,0.465,0.686,0.078,0.114,0.435,0.153,0.281,0.109,0.544,0.176,0.714,0.167,TRUE,FALSE
"2013-11-12","NOP",TRUE,0.557,0.55,0.81,0.405,0.3,0.727,0.266,0.657,0.631,0.75,0.071,0.054,0.627,0.177,0.29,0.215,0.423,0.117,0.83,0.286,TRUE,FALSE
"2013-11-13","DEN",FALSE,0.394,0.381,0.654,0.4,0.286,0.676,0.277,0.469,0.468,0.541,0.041,0.114,0.436,0.117,0.352,0.181,0.43,0.064,0.582,0.25,FALSE,FALSE
"2013-11-15","MEM",FALSE,0.438,0.417,0.545,0.435,0.077,1,0.138,0.507,0.44,0.714,0.067,0.111,0.5,0.115,0.089,0.075,0.441,0.09,0.783,0.165,TRUE,TRUE
"2013-11-17","DET",TRUE,0.522,0.4,1,0.483,0.348,0.412,0.111,0.604,0.494,0.702,0.115,0.078,0.578,0.121,0.229,0.111,0.529,0.129,0.714,0.08,TRUE,FALSE
"2013-11-22","GSW",TRUE,0.476,0.458,0.765,0.415,0.409,0.643,0.207,0.57,0.419,0.538,0.106,0.067,0.543,0.135,0.171,0.159,0.47,0.16,0.644,0.22,TRUE,TRUE
"2013-11-24","SAC",TRUE,0.46,0.308,0.8,0.417,0.333,0.533,0.172,0.534,0.512,0.5,0.086,0.15,0.506,0.097,0.205,0.138,0.464,0.125,0.833,0.095,TRUE,FALSE
"2013-11-26","WAS",FALSE,0.53,0.464,0.769,0.529,0.286,0.818,0.157,0.626,0.447,0.682,0.042,0.076,0.608,0.153,0.22,0.12,0.563,0.094,0.714,0.207,FALSE,TRUE
"2013-11-27","BRK",TRUE,0.4,0.433,0.818,0.373,0.367,0.808,0.259,0.523,0.522,0.618,0.055,0.132,0.476,0.096,0.25,0.212,0.44,0.113,0.771,0.253,FALSE,TRUE
"2013-11-29","DET",TRUE,0.45,0.452,0.667,0.44,0.125,0.52,0.375,0.569,0.444,0.667,0.112,0.087,0.538,0.154,0.25,0.25,0.445,0.105,0.6,0.13,FALSE,FALSE
"2013-12-01","POR",FALSE,0.46,0.357,0.783,0.437,0.391,0.853,0.264,0.556,0.441,0.625,0.084,0.109,0.517,0.085,0.196,0.207,0.489,0.105,0.681,0.333,TRUE,TRUE
"2013-12-06","SAC",TRUE,0.477,0.375,0.667,0.43,0.455,0.727,0.209,0.564,0.414,0.585,0.11,0.109,0.547,0.113,0.233,0.14,0.488,0.136,0.591,0.186,FALSE,FALSE
"2013-12-08","TOR",FALSE,0.43,0.321,0.85,0.488,0.154,0.88,0.253,0.535,0.513,0.647,0.073,0.054,0.487,0.178,0.2,0.215,0.512,0.106,0.842,0.268,TRUE,TRUE
"2013-12-10","PHO",FALSE,0.488,0.263,0.781,0.518,0.304,0.905,0.4,0.574,0.434,0.564,0.074,0.048,0.519,0.105,0.175,0.313,0.559,0.121,0.722,0.224,TRUE,FALSE
"2013-12-13","OKC",FALSE,0.414,0.28,0.581,0.475,0.32,0.87,0.356,0.482,0.41,0.722,0.07,0.054,0.454,0.159,0.278,0.207,0.515,0.114,0.565,0.202,FALSE,TRUE
"2013-12-14","CHA",TRUE,0.39,0.35,0.913,0.438,0.154,0.625,0.299,0.505,0.465,0.633,0.044,0.105,0.435,0.147,0.19,0.273,0.449,0.123,0.727,0.056,FALSE,TRUE
"2013-12-16","ATL",FALSE,0.476,0.238,0.81,0.489,0.407,0.867,0.256,0.548,0.494,0.462,0.066,0.062,0.506,0.133,0.293,0.207,0.549,0.092,0.674,0.141,FALSE,TRUE
"2013-12-17","MEM",TRUE,0.493,0.318,0.789,0.407,0.313,0.765,0.253,0.576,0.43,0.432,0.087,0.133,0.54,0.144,0.114,0.2,0.434,0.124,0.647,0.143,FALSE,TRUE
"2013-12-20","MIN",TRUE,0.538,0.368,0.867,0.347,0.227,0.8,0.192,0.615,0.467,0.643,0.073,0.123,0.583,0.183,0.206,0.167,0.374,0.131,0.621,0.211,TRUE,FALSE
"2013-12-21","GSW",FALSE,0.325,0.2,0.818,0.388,0.387,0.737,0.413,0.439,0.476,0.423,0.078,0.075,0.35,0.202,0.235,0.338,0.449,0.131,0.704,0.143,FALSE,TRUE
"2013-12-23","PHO",FALSE,0.37,0.3,0.649,0.467,0.438,0.76,0.457,0.463,0.386,0.4,0.05,0.052,0.407,0.102,0.14,0.296,0.544,0.129,0.705,0.211,FALSE,FALSE
"2013-12-25","MIA",FALSE,0.418,0.389,0.577,0.513,0.333,0.588,0.329,0.525,0.522,0.455,0.086,0.075,0.506,0.158,0.25,0.19,0.569,0.121,0.833,0.125,TRUE,TRUE
"2013-12-27","UTA",FALSE,0.5,0.304,0.696,0.455,0.391,0.8,0.288,0.571,0.463,0.4,0.084,0.062,0.544,0.134,0.2,0.2,0.506,0.134,0.725,0.182,FALSE,FALSE
"2013-12-29","PHI",FALSE,0.369,0.324,0.882,0.411,0.25,0.818,0.405,0.525,0.529,0.645,0.041,0.113,0.44,0.168,0.36,0.357,0.442,0.084,0.685,0.284,TRUE,FALSE
"2013-12-31","MIL",FALSE,0.358,0.292,0.778,0.44,0.261,0.571,0.222,0.444,0.433,0.621,0.023,0.147,0.401,0.128,0.205,0.173,0.473,0.067,0.652,0.088,TRUE,FALSE
"2014-01-03","UTA",TRUE,0.519,0.417,0.762,0.442,0.308,0.652,0.259,0.609,0.529,0.786,0.044,0.1,0.58,0.1,0.256,0.198,0.488,0.094,0.75,0.174,TRUE,FALSE
"2014-01-05","DEN",FALSE,0.472,0.143,0.778,0.535,0.414,0.792,0.404,0.548,0.396,0.619,0.075,0.071,0.489,0.125,0.18,0.315,0.596,0.12,0.63,0.192,TRUE,FALSE
"2014-01-07","DAL",FALSE,0.42,0.355,0.692,0.533,0.294,0.6,0.321,0.525,0.535,0.618,0.06,0.041,0.488,0.17,0.244,0.222,0.561,0.11,0.854,0.1,FALSE,TRUE
"2014-01-08","HOU",FALSE,0.409,0.292,0.8,0.453,0.25,0.56,0.284,0.5,0.475,0.556,0.07,0.121,0.449,0.154,0.28,0.227,0.494,0.077,0.673,0.326,FALSE,TRUE
"2014-01-10","LAC",FALSE,0.345,0.25,0.893,0.489,0.304,0.743,0.333,0.452,0.456,0.621,0.02,0.014,0.369,0.179,0.204,0.298,0.527,0.069,0.735,0.283,FALSE,TRUE
"2014-01-14","CLE",FALSE,0.524,0.382,0.739,0.466,0.765,0.781,0.274,0.627,0.422,0.795,0.042,0.085,0.601,0.113,0.158,0.202,0.54,0.073,0.644,0.284,TRUE,FALSE
"2014-01-15","PHO",FALSE,0.473,0.3,0.917,0.49,0.211,0.76,0.264,0.561,0.448,0.605,0.046,0.086,0.505,0.143,0.178,0.242,0.51,0.133,0.686,0.19,FALSE,FALSE
"2014-01-17","BOS",TRUE,0.5,0.6,0.75,0.444,0.304,0.818,0.378,0.62,0.523,0.73,0.031,0.053,0.581,0.18,0.216,0.284,0.48,0.063,0.745,0.091,FALSE,FALSE
"2014-01-19","TOR",TRUE,0.463,0.545,0.929,0.489,0.3,0.818,0.35,0.607,0.397,0.541,0.065,0.033,0.538,0.089,0.15,0.325,0.539,0.121,0.658,0.1,FALSE,TRUE
"2014-01-20","CHI",FALSE,0.422,0.32,0.846,0.382,0.333,0.708,0.313,0.529,0.461,0.629,0.106,0.111,0.47,0.182,0.2,0.265,0.417,0.118,0.667,0.167,FALSE,TRUE
"2014-01-23","MIA",FALSE,0.455,0.36,0.619,0.577,0.4,0.478,0.239,0.524,0.422,0.525,0.129,0.017,0.506,0.102,0.265,0.148,0.628,0.17,0.647,0.141,FALSE,TRUE
"2014-01-24","ORL",FALSE,0.456,0.545,0.647,0.481,0.529,0.794,0.189,0.539,0.44,0.683,0.06,0.078,0.522,0.101,0.14,0.122,0.537,0.135,0.805,0.333,FALSE,FALSE
"2014-01-26","NYK",FALSE,0.52,0.478,0.778,0.478,0.423,0.722,0.24,0.621,0.438,0.41,0.067,0.047,0.593,0.117,0.147,0.187,0.539,0.101,0.652,0.144,FALSE,FALSE
"2014-01-28","IND",FALSE,0.394,0.208,0.813,0.424,0.238,0.556,0.17,0.455,0.442,0.649,0.03,0.051,0.42,0.082,0.132,0.138,0.449,0.035,0.717,0.152,TRUE,TRUE
"2014-01-31","CHA",FALSE,0.387,0.231,0.815,0.523,0.182,0.727,0.29,0.477,0.456,0.639,0.05,0.039,0.419,0.071,0.176,0.237,0.534,0.084,0.821,0.182,TRUE,TRUE
"2014-02-04","MIN",FALSE,0.418,0.476,0.885,0.446,0.471,0.711,0.329,0.547,0.418,0.758,0.081,0.061,0.481,0.15,0.143,0.291,0.494,0.115,0.738,0.325,FALSE,FALSE
"2014-02-05","CLE",TRUE,0.532,0.486,0.773,0.376,0.152,0.73,0.278,0.671,0.412,0.833,0.073,0.044,0.646,0.128,0.167,0.215,0.401,0.086,0.557,0.267,FALSE,FALSE
"2014-02-07","PHI",TRUE,0.506,0.444,0.7,0.425,0.469,0.529,0.225,0.573,0.444,0.756,0.136,0.164,0.551,0.125,0.156,0.157,0.511,0.189,0.733,0.103,FALSE,FALSE
"2014-02-09","CHI",FALSE,0.439,0.316,0.727,0.425,0.318,1,0.134,0.495,0.5,0.722,0.074,0.086,0.476,0.172,0.167,0.098,0.469,0.138,0.818,0.213,TRUE,TRUE
"2014-02-11","UTA",FALSE,0.388,0.25,0.692,0.435,0.353,0.64,0.153,0.435,0.421,0.636,0.067,0.103,0.412,0.108,0.2,0.106,0.471,0.103,0.667,0.188,TRUE,FALSE
"2014-02-13","OKC",FALSE,0.482,0.357,0.591,0.443,0.286,0.875,0.265,0.556,0.488,0.725,0.058,0.067,0.542,0.192,0.167,0.157,0.489,0.124,0.795,0.239,TRUE,TRUE
"2014-02-19","HOU",FALSE,0.488,0.519,0.8,0.5,0.514,0.48,0.179,0.596,0.364,0.707,0.095,0.072,0.571,0.173,0.075,0.143,0.587,0.109,0.604,0.115,TRUE,TRUE
"2014-02-21","BOS",TRUE,0.482,0.318,0.737,0.392,0.182,0.706,0.229,0.553,0.495,0.575,0.071,0.093,0.524,0.165,0.225,0.169,0.412,0.118,0.698,0.124,TRUE,FALSE
"2014-02-23","BRK",FALSE,0.513,0.412,0.654,0.474,0.48,0.75,0.342,0.583,0.474,0.436,0.118,0.098,0.559,0.163,0.256,0.224,0.553,0.167,0.692,0.316,TRUE,TRUE
"2014-02-25","IND",FALSE,0.433,0.348,0.6,0.465,0.313,0.76,0.222,0.496,0.404,0.564,0.106,0.141,0.478,0.139,0.196,0.133,0.49,0.132,0.604,0.188,FALSE,TRUE
"2014-02-26","MEM",FALSE,0.494,0.536,0.667,0.489,0.308,0.667,0.234,0.606,0.43,0.632,0.053,0.127,0.591,0.15,0.135,0.156,0.511,0.106,0.69,0.152,FALSE,TRUE
"2014-02-28","SAC",TRUE,0.6,0.704,0.688,0.505,0.333,0.719,0.2,0.724,0.413,0.729,0.05,0.141,0.719,0.163,0.065,0.138,0.532,0.093,0.659,0.247,TRUE,FALSE
"2014-03-03","POR",TRUE,0.457,0.444,0.867,0.448,0.31,0.579,0.16,0.532,0.454,0.674,0.118,0.075,0.5,0.137,0.267,0.138,0.495,0.161,0.615,0.115,FALSE,TRUE
"2014-03-04","NOP",FALSE,0.541,0.455,0.742,0.597,0.412,0.825,0.365,0.634,0.435,0.63,0.091,0.083,0.6,0.124,0.268,0.271,0.643,0.137,0.679,0.429,TRUE,FALSE
"2014-03-06","LAC",FALSE,0.395,0.267,0.692,0.553,0.462,0.727,0.302,0.482,0.34,0.765,0.08,0.026,0.442,0.184,0.077,0.209,0.612,0.131,0.644,0.155,TRUE,TRUE
"2014-03-07","DEN",FALSE,0.464,0.444,0.8,0.545,0.583,0.571,0.309,0.572,0.522,0.667,0.073,0.08,0.526,0.113,0.25,0.247,0.616,0.1,0.833,0.121,FALSE,FALSE
"2014-03-09","OKC",TRUE,0.469,0.419,0.833,0.42,0.343,0.667,0.37,0.605,0.379,0.816,0.067,0.092,0.549,0.137,0.024,0.309,0.48,0.128,0.648,0.14,TRUE,TRUE
"2014-03-13","OKC",FALSE,0.394,0.481,0.6,0.506,0.433,0.933,0.266,0.486,0.381,0.622,0.067,0.085,0.463,0.118,0.203,0.16,0.579,0.143,0.658,0.315,FALSE,TRUE
"2014-03-14","SAS",FALSE,0.341,0.19,0.76,0.49,0.481,0.769,0.275,0.417,0.366,0.742,0.091,0.099,0.363,0.081,0.148,0.209,0.556,0.126,0.617,0.102,FALSE,TRUE
"2014-03-19","SAS",FALSE,0.429,0.346,0.759,0.526,0.444,0.813,0.319,0.525,0.469,0.487,0.097,0.088,0.478,0.104,0.218,0.242,0.589,0.105,0.791,0.137,TRUE,TRUE
"2014-03-21","WAS",FALSE,0.473,0.368,0.609,0.483,0.4,0.793,0.253,0.529,0.5,0.744,0.111,0.081,0.511,0.172,0.239,0.154,0.54,0.16,0.786,0.264,TRUE,TRUE
"2014-03-23","ORL",TRUE,0.463,0.375,0.793,0.451,0.316,0.824,0.363,0.555,0.425,0.541,0.095,0.063,0.5,0.131,0.175,0.288,0.488,0.167,0.675,0.171,TRUE,FALSE
